iter	Passed	Remaining
399	36969	55454
400	37050	55345
401	37137	55244
402	37224	55144
403	37318	55053
404	37401	54947
405	37482	54838
406	37572	54742
407	37660	54644
408	37746	54542
409	37823	54428
410	37915	54336
411	38010	54248
412	38098	54149
413	38180	54042
414	38263	53937
415	38353	53843
416	38447	53752
417	38537	53656
418	38620	53552
419	38709	53456
420	38800	53362
421	38891	53269
422	38976	53166
423	39062	53066
424	39159	52979
425	39249	52885
426	39344	52796
427	39428	52694
428	39519	52601
429	39607	52503
430	39703	52416
431	39790	52317
432	39887	52231
433	39975	52134
434	40066	52039
435	40159	51949
436	40253	51859
437	40336	51756
438	40430	51665
439	40526	51579
440	40621	51490
441	40708	51391
442	40794	51292
443	40890	51204
444	40985	51117
445	41069	51014
446	41163	50924
447	41258	50835
448	41338	50729
449	41434	50642
450	41529	50553
451	41615	50453
452	41711	50366
453	41799	50270
454	41892	50179
455	41985	50088
456	42074	49992
457	42162	49895
458	42252	49800
459	42348	49713
460	42438	49619
461	42517	49511
462	42606	49416
463	42688	49313
464	42780	49220
465	42863	49117
466	42943	49012
467	43028	48912
468	43119	48819
469	43209	48725
470	43294	48626
471	43387	48535
472	43473	48436
473	43557	48336
474	43651	48246
475	43739	48150
476	43833	48060
477	43918	47961
478	44003	47861
479	44094	47769
480	44175	47665
481	44267	47574
482	44368	47491
483	44464	47404
484	44557	47313
485	44647	47219
486	44735	47124
487	44820	47024
488	44904	46924
489	44995	46831
490	45078	46730
491	45162	46631
492	45246	46531
493	45332	46433
494	45413	46331
495	45507	46241
496	45588	46139
497	45682	46049
498	45762	45945
499	45859	45859
500	45958	45775
501	46052	45685
502	46138	45588
503	46224	45490
504	46317	45400
505	46396	45296
506	46491	45207
507	46573	45106
508	46660	45010
509	46745	44912
510	46837	44820
511	46934	44734
512	47029	44646
513	47126	44559
514	47205	44455
515	47284	44351
516	47371	44255
517	47461	44163
518	47543	44062
519	47627	43963
520	47709	43863
521	47800	43771
522	47879	43668
523	47972	43578
524	48063	43485
525	48148	43388
526	48242	43299
527	48330	43204
528	48416	43107
529	48502	43012
530	48591	42917
531	48686	42829
532	48781	42741
533	48872	42648
534	48952	42547
535	49040	42452
536	49131	42360
537	49215	42263
538	49312	42176
539	49400	42081
540	49481	41981
541	49568	41886
542	49663	41797
543	49746	41699
544	49825	41597
545	49914	41504
546	49999	41407
547	50093	41318
548	50187	41228
549	50277	41136
550	50366	41042
551	50455	40949
552	50546	40857
553	50642	40769
554	50725	40671
555	50818	40581
556	50902	40484
557	50989	40389
558	51077	40295
559	51167	40202
560	51265	40116
561	51350	40020
562	51437	39926
563	51531	39836
564	51624	39746
565	51709	39650
566	51800	39558
567	51886	39462
568	51968	39364
569	52055	39270
570	52136	39171
571	52216	39070
572	52299	38973
573	52382	38876
574	52471	38782
575	52562	38691
576	52655	38601
577	52748	38511
578	52828	38412
579	52924	38324
580	53006	38226
581	53098	38136
582	53179	38037
583	53262	37940
584	53354	37850
585	53436	37751
586	53523	37657
587	53618	37569
588	53707	37476
589	53791	37380
590	53879	37287
591	53966	37193
592	54061	37104
593	54142	37006
594	54219	36905
595	54312	36816
596	54403	36724
597	54485	36627
598	54574	36535
599	54668	36445
600	54752	36350
601	54844	36259
602	54931	36165
603	55025	36076
604	55120	35987
605	55208	35894
606	55291	35798
607	55372	35700
608	55451	35601
609	55545	35512
610	55632	35418
611	55723	35328
612	55812	35235
613	55891	35137
614	55985	35047
615	56072	34954
616	56167	34865
617	56257	34774
618	56339	34677
619	56425	34583
620	56508	34487
621	56592	34392
622	56681	34299
623	56774	34210
624	56868	34121
625	56956	34028
626	57044	33935
627	57138	33846
628	57233	33757
629	57316	33662
630	57404	33569
631	57484	33472
632	57579	33383
633	57659	33286
634	57753	33197
635	57843	33105
636	57934	33014
637	58017	32918
638	58113	32831
639	58211	32744
640	58299	32651
641	58391	32560
642	58473	32464
643	58556	32369
644	58649	32279
645	58738	32187
646	58819	32091
647	58909	32000
648	58992	31904
649	59082	31813
650	59171	31721
651	59258	31629
652	59353	31540
653	59447	31450
654	59544	31362
655	59626	31267
656	59718	31177
657	59809	31086
658	59906	30998
659	59998	30908
660	60089	30817
661	60176	30724
662	60267	30633
663	60352	30539
664	60441	30447
665	60534	30358
666	60616	30262
667	60693	30165
668	60773	30068
669	60861	29976
670	60951	29885
671	61039	29793
672	61129	29701
673	61216	29609
674	61297	29513
675	61383	29420
676	61464	29325
