iter	Passed	Remaining
400	30968	13437
401	31045	13360
402	31123	13283
403	31199	13205
404	31273	13127
405	31350	13050
406	31427	12972
407	31501	12893
408	31579	12817
409	31658	12740
410	31734	12663
411	31811	12585
412	31888	12508
413	31963	12430
414	32042	12353
415	32118	12276
416	32195	12198
417	32271	12121
418	32347	12043
419	32425	11966
420	32501	11888
421	32577	11811
422	32654	11733
423	32730	11656
424	32810	11580
425	32888	11503
426	32964	11425
427	33043	11349
428	33117	11270
429	33191	11192
430	33268	11115
431	33346	11038
432	33421	10960
433	33497	10882
434	33570	10804
435	33644	10726
436	33719	10648
437	33792	10569
438	33869	10492
439	33947	10415
440	34019	10337
441	34096	10259
442	34175	10183
443	34252	10105
444	34330	10029
445	34406	9951
446	34487	9875
447	34562	9797
448	34643	9721
449	34720	9644
450	34800	9568
451	34878	9491
452	34955	9413
453	35027	9335
454	35104	9258
455	35183	9181
456	35256	9103
457	35330	9025
458	35405	8947
459	35483	8870
460	35562	8794
461	35639	8716
462	35713	8639
463	35792	8562
464	35870	8485
465	35948	8408
466	36022	8330
467	36098	8253
468	36173	8175
469	36248	8098
470	36320	8019
471	36395	7942
472	36473	7865
473	36553	7788
474	36629	7711
475	36704	7633
476	36781	7556
477	36859	7479
478	36938	7403
479	37012	7325
480	37093	7248
481	37169	7171
482	37248	7094
483	37321	7017
484	37397	6939
485	37471	6862
486	37552	6785
487	37634	6709
488	37709	6631
489	37784	6554
490	37858	6476
491	37936	6399
492	38017	6323
493	38094	6246
494	38172	6169
495	38246	6091
496	38326	6015
497	38404	5938
498	38481	5860
499	38556	5783
500	38631	5706
501	38706	5628
502	38782	5551
503	38863	5474
504	38941	5397
505	39015	5320
506	39091	5242
507	39168	5165
508	39248	5089
509	39329	5012
510	39403	4935
511	39479	4857
512	39553	4780
513	39628	4702
514	39705	4625
515	39784	4549
516	39858	4471
517	39937	4394
518	40012	4317
519	40089	4240
520	40165	4163
521	40247	4086
522	40323	4009
523	40396	3931
524	40471	3854
525	40551	3777
526	40628	3700
527	40706	3623
528	40780	3546
529	40858	3469
530	40936	3392
531	41014	3315
532	41088	3237
533	41162	3160
534	41241	3083
535	41318	3006
536	41392	2929
537	41471	2852
538	41547	2774
539	41626	2698
540	41703	2620
541	41779	2543
542	41858	2466
543	41933	2389
544	42010	2312
545	42086	2235
546	42166	2158
547	42242	2081
548	42318	2004
549	42394	1927
550	42469	1849
551	42539	1772
552	42614	1695
553	42694	1618
554	42773	1541
555	42849	1464
556	42924	1387
557	42999	1310
558	43074	1232
559	43149	1155
560	43227	1078
561	43303	1001
562	43379	924
563	43457	847
564	43540	770
565	43614	693
566	43691	616
567	43773	539
568	43853	462
569	43933	385
570	44009	308
571	44087	231
572	44170	154
573	44245	77
574	44316	0
