iter	Logloss
488	3.658808674e-06
489	3.656260649e-06
490	3.630936691e-06
491	3.619658336e-06
492	3.583986558e-06
493	3.601685288e-06
494	3.593485906e-06
495	3.563796058e-06
496	3.546791243e-06
497	3.530793516e-06
498	3.52849893e-06
499	3.535252199e-06
500	3.479464735e-06
501	3.43515716e-06
502	3.458548713e-06
503	3.44413281e-06
504	3.447483201e-06
505	3.423714388e-06
506	3.395440207e-06
507	3.384050791e-06
508	3.383458949e-06
509	3.375127337e-06
510	3.377420473e-06
511	3.341403623e-06
512	3.331777555e-06
513	3.312538469e-06
514	3.335257276e-06
515	3.315210895e-06
516	3.292496727e-06
517	3.298403263e-06
518	3.270045569e-06
519	3.24622514e-06
520	3.211313682e-06
521	3.218971967e-06
522	3.208394196e-06
523	3.215497756e-06
524	3.189823796e-06
525	3.183068788e-06
526	3.180737085e-06
527	3.156381649e-06
528	3.152003001e-06
529	3.121967501e-06
530	3.13057546e-06
531	3.127453281e-06
532	3.125366318e-06
533	3.101424099e-06
534	3.103085666e-06
535	3.103813218e-06
536	3.076790866e-06
537	3.084653585e-06
538	3.061091816e-06
539	3.049126506e-06
540	3.019633552e-06
541	2.989010849e-06
542	2.971970077e-06
543	2.956111539e-06
544	2.946110532e-06
545	2.916945252e-06
546	2.921016235e-06
547	2.901582575e-06
548	2.895006772e-06
549	2.889662211e-06
550	2.876855099e-06
551	2.856383611e-06
552	2.83758094e-06
553	2.824800796e-06
554	2.832493878e-06
555	2.822431976e-06
556	2.796190821e-06
557	2.791056203e-06
558	2.766688589e-06
559	2.762868725e-06
560	2.754948301e-06
561	2.747198963e-06
562	2.738575345e-06
563	2.728719615e-06
564	2.722781472e-06
565	2.710106009e-06
566	2.697949604e-06
567	2.674763645e-06
568	2.669924223e-06
569	2.657795076e-06
570	2.670813872e-06
571	2.665435673e-06
572	2.658564965e-06
573	2.644526031e-06
574	2.640370665e-06
575	2.633677422e-06
576	2.626783805e-06
577	2.599938629e-06
578	2.575443714e-06
579	2.559385093e-06
580	2.52216107e-06
581	2.524978484e-06
582	2.509672932e-06
583	2.507797942e-06
584	2.503186732e-06
585	2.486341984e-06
586	2.486959924e-06
587	2.463616217e-06
588	2.45860078e-06
589	2.456454372e-06
590	2.435094686e-06
591	2.437029701e-06
592	2.432450968e-06
593	2.406436141e-06
594	2.423020345e-06
595	2.418949362e-06
596	2.416385097e-06
597	2.406555176e-06
598	2.4025187e-06
599	2.392424175e-06
600	2.374538555e-06
601	2.370268503e-06
602	2.364368781e-06
603	2.364474333e-06
604	2.356520996e-06
605	2.356278865e-06
606	2.312831652e-06
607	2.322102208e-06
608	2.320109923e-06
609	2.306205393e-06
610	2.29690294e-06
611	2.296630652e-06
612	2.276450446e-06
613	2.265444379e-06
614	2.256139606e-06
615	2.242295101e-06
616	2.23950422e-06
617	2.235894155e-06
618	2.221631939e-06
619	2.213686722e-06
620	2.206324648e-06
621	2.203829398e-06
622	2.200111026e-06
623	2.194760521e-06
624	2.184415021e-06
625	2.180924861e-06
626	2.178653183e-06
627	2.166108645e-06
628	2.164515658e-06
629	2.138182581e-06
630	2.119154887e-06
631	2.129940282e-06
632	2.105005618e-06
633	2.119170546e-06
634	2.113776254e-06
635	2.109865338e-06
636	2.110510246e-06
637	2.10541028e-06
638	2.099473877e-06
639	2.08472334e-06
640	2.088700806e-06
641	2.087785059e-06
642	2.077782747e-06
643	2.063169225e-06
644	2.032498966e-06
645	2.059125499e-06
646	2.052873166e-06
647	2.044127323e-06
648	2.025871112e-06
649	2.025602594e-06
650	2.012680796e-06
651	2.004416024e-06
652	1.987373657e-06
653	1.989246471e-06
654	1.989175862e-06
655	1.988470494e-06
656	1.985236818e-06
657	1.976160111e-06
658	1.98022921e-06
659	1.97593219e-06
660	1.970861656e-06
661	1.949860962e-06
662	1.954997174e-06
663	1.950186026e-06
664	1.941225599e-06
665	1.937297285e-06
666	1.927839984e-06
667	1.918838091e-06
668	1.907904808e-06
669	1.910647263e-06
670	1.915992694e-06
671	1.911024668e-06
672	1.887762879e-06
673	1.894941398e-06
674	1.893389153e-06
675	1.889458663e-06
676	1.880301053e-06
677	1.886039548e-06
678	1.868944839e-06
679	1.880000202e-06
680	1.880846354e-06
681	1.862273925e-06
682	1.85784337e-06
683	1.843586374e-06
684	1.854451222e-06
685	1.834935788e-06
686	1.833236525e-06
687	1.824873741e-06
688	1.824183886e-06
689	1.811390548e-06
690	1.783279188e-06
691	1.769338557e-06
692	1.776233334e-06
693	1.772612394e-06
694	1.751648091e-06
695	1.704758129e-06
696	1.704757694e-06
697	1.751640987e-06
698	1.731733359e-06
699	1.751898486e-06
700	1.745838118e-06
701	1.744177856e-06
702	1.740039453e-06
703	1.734543669e-06
704	1.728345126e-06
705	1.719853883e-06
706	1.725546706e-06
707	1.713667809e-06
708	1.721496166e-06
709	1.699328749e-06
710	1.707513343e-06
711	1.69252865e-06
712	1.696910634e-06
713	1.694433217e-06
714	1.683788751e-06
715	1.622483466e-06
716	1.622483321e-06
717	1.649216566e-06
718	1.662728901e-06
719	1.657225868e-06
720	1.649252378e-06
721	1.629495393e-06
722	1.639845387e-06
723	1.618433361e-06
724	1.618433651e-06
725	1.620591657e-06
726	1.614411238e-06
727	1.613412269e-06
728	1.597747725e-06
729	1.612487243e-06
730	1.607258962e-06
731	1.593118247e-06
732	1.602356471e-06
733	1.606397006e-06
734	1.601539171e-06
735	1.591953555e-06
736	1.53767977e-06
737	1.536788672e-06
738	1.572685616e-06
739	1.555324999e-06
740	1.57227095e-06
741	1.561042036e-06
742	1.565635267e-06
743	1.566205506e-06
744	1.556313675e-06
745	1.55624988e-06
746	1.548126617e-06
747	1.547380362e-06
748	1.531826155e-06
749	1.536117231e-06
750	1.516771578e-06
751	1.521816448e-06
752	1.519892743e-06
753	1.511496901e-06
754	1.513442645e-06
755	1.512054092e-06
756	1.499960612e-06
757	1.50185155e-06
758	1.498952508e-06
759	1.487168433e-06
760	1.504998668e-06
761	1.504149471e-06
762	1.488757941e-06
763	1.498357766e-06
764	1.494576759e-06
765	1.495202239e-06
766	1.477841767e-06
767	1.486072756e-06
768	1.48097946e-06
769	1.484745243e-06
770	1.47536928e-06
771	1.465796858e-06
772	1.465068002e-06
773	1.457997644e-06
774	1.459593386e-06
775	1.469221628e-06
776	1.463861989e-06
777	1.45985973e-06
778	1.439967181e-06
779	1.454821529e-06
780	1.453864606e-06
781	1.445967379e-06
782	1.428186876e-06
783	1.428805686e-06
784	1.371117425e-06
785	1.383172338e-06
786	1.421268031e-06
787	1.432303821e-06
788	1.417877478e-06
789	1.425733383e-06
790	1.423921753e-06
791	1.41611848e-06
792	1.40976161e-06
793	1.398030601e-06
794	1.375368484e-06
795	1.399296349e-06
796	1.390990546e-06
797	1.390237911e-06
798	1.388294777e-06
799	1.381473509e-06
800	1.37429789e-06
801	1.37112076e-06
802	1.356352535e-06
803	1.369077004e-06
804	1.361036674e-06
805	1.348567675e-06
806	1.355370094e-06
807	1.332389293e-06
808	1.350846167e-06
809	1.337842595e-06
810	1.341857323e-06
811	1.348036872e-06
812	1.33242322e-06
813	1.333092487e-06
814	1.330102392e-06
815	1.331982021e-06
816	1.325225128e-06
817	1.31940167e-06
818	1.298502322e-06
819	1.308475782e-06
820	1.303159928e-06
821	1.283783538e-06
822	1.276668379e-06
823	1.293578372e-06
824	1.273588971e-06
825	1.28643929e-06
826	1.284328549e-06
827	1.27497535e-06
828	1.278150015e-06
829	1.269910906e-06
830	1.270778372e-06
831	1.267338668e-06
832	1.275452797e-06
833	1.270395457e-06
834	1.272399487e-06
835	1.253535195e-06
836	1.26637203e-06
837	1.254489219e-06
838	1.236637816e-06
839	1.233280031e-06
840	1.235433398e-06
841	1.217975204e-06
842	1.25415676e-06
843	1.228235885e-06
844	1.241489997e-06
845	1.245792962e-06
846	1.22045117e-06
847	1.227891393e-06
848	1.223542177e-06
849	1.230817258e-06
850	1.223462723e-06
851	1.218274315e-06
852	1.222649194e-06
853	1.205533607e-06
854	1.211845023e-06
855	1.216234256e-06
856	1.212772079e-06
857	1.21138367e-06
858	1.212216266e-06
859	1.210792698e-06
860	1.2101641e-06
861	1.200988947e-06
862	1.203230177e-06
863	1.202308921e-06
864	1.198113682e-06
865	1.190477508e-06
866	1.196132054e-06
867	1.190751173e-06
868	1.18826629e-06
869	1.183194307e-06
870	1.181905288e-06
871	1.176834682e-06
872	1.176723476e-06
873	1.173891998e-06
874	1.178167633e-06
875	1.14950481e-06
876	1.174798828e-06
877	1.161632652e-06
878	1.161998313e-06
879	1.171356659e-06
880	1.156947788e-06
881	1.163589198e-06
882	1.161154988e-06
883	1.157251901e-06
884	1.141326814e-06
885	1.15699027e-06
886	1.138369414e-06
887	1.142654617e-06
888	1.14352839e-06
889	1.1459539e-06
890	1.141618096e-06
891	1.091585945e-06
892	1.093251354e-06
893	1.143930733e-06
894	1.113903859e-06
895	1.141935693e-06
896	1.114677227e-06
897	1.118076697e-06
898	1.106197873e-06
899	1.124086755e-06
900	1.102103619e-06
901	1.120096458e-06
902	1.119762259e-06
903	1.116630801e-06
904	1.112667181e-06
905	1.113264461e-06
906	1.115140103e-06
907	1.111895626e-06
908	1.099339633e-06
909	1.083859443e-06
910	1.110344613e-06
911	1.104655704e-06
912	1.097517492e-06
913	1.088280138e-06
914	1.094908209e-06
915	1.092280802e-06
916	1.107331029e-06
917	1.091538099e-06
918	1.091667211e-06
919	1.09766596e-06
920	1.089570534e-06
921	1.076731742e-06
922	1.066979897e-06
923	1.081451766e-06
924	1.082948698e-06
925	1.089042052e-06
926	1.089300349e-06
927	1.083079913e-06
928	1.088133265e-06
929	1.083144433e-06
930	1.075029216e-06
931	1.078656825e-06
932	1.056869713e-06
933	1.066597853e-06
934	1.073236435e-06
935	1.069750045e-06
936	1.06971387e-06
937	1.056380305e-06
938	1.062290901e-06
939	1.061975406e-06
940	1.058854749e-06
941	1.055144497e-06
942	1.057005205e-06
943	1.026248243e-06
944	1.026248243e-06
945	1.048207021e-06
946	1.047892179e-06
947	1.047217838e-06
948	1.047177894e-06
949	1.037267939e-06
950	1.036477535e-06
951	1.037166157e-06
952	1.037906613e-06
953	1.038822939e-06
954	1.04098747e-06
955	1.035647331e-06
956	9.791617488e-07
957	1.032416338e-06
958	1.035771949e-06
959	1.011761223e-06
960	1.037484044e-06
961	1.004946117e-06
962	9.841185385e-07
963	9.841185385e-07
964	9.841099842e-07
965	1.008229016e-06
966	9.820859466e-07
967	9.820858741e-07
968	9.820859466e-07
969	1.007080854e-06
970	1.012348571e-06
971	1.02553751e-06
972	1.017953241e-06
973	1.005123076e-06
974	1.019542241e-06
975	9.877359258e-07
976	9.877373757e-07
977	9.961420613e-07
978	9.910655111e-07
979	1.012055549e-06
980	1.010773055e-06
981	1.015565065e-06
982	1.00621549e-06
983	9.75476652e-07
984	9.754131471e-07
985	9.945229762e-07
986	9.942176307e-07
987	9.965201909e-07
988	9.980322746e-07
989	9.979099769e-07
990	1.000914643e-06
991	9.982752026e-07
992	9.83309431e-07
993	9.697440295e-07
994	9.96600152e-07
995	9.880372841e-07
996	9.886221672e-07
997	9.884557205e-07
998	9.823232201e-07
999	9.839046082e-07
