iter	Passed	Remaining
399	41076	61615
400	41178	61510
401	41282	61410
402	41392	61317
403	41494	61214
404	41595	61108
405	41698	61007
406	41802	60906
407	41907	60806
408	42012	60708
409	42118	60609
410	42220	60505
411	42326	60407
412	42428	60303
413	42527	60196
414	42630	60093
415	42730	59987
416	42835	59887
417	42935	59781
418	43040	59681
419	43140	59574
420	43239	59466
421	43345	59368
422	43445	59263
423	43549	59162
424	43658	59067
425	43763	58967
426	43866	58865
427	43970	58764
428	44070	58658
429	44172	58553
430	44277	58454
431	44384	58357
432	44487	58254
433	44588	58149
434	44693	58050
435	44791	57940
436	44896	57841
437	45000	57740
438	45103	57638
439	45210	57540
440	45315	57440
441	45420	57340
442	45527	57243
443	45634	57146
444	45738	57044
445	45844	56945
446	45951	56848
447	46052	56743
448	46152	56636
449	46253	56532
450	46354	56427
451	46462	56330
452	46568	56232
453	46676	56135
454	46782	56036
455	46885	55934
456	46988	55830
457	47092	55729
458	47197	55629
459	47301	55528
460	47402	55423
461	47510	55325
462	47611	55220
463	47712	55116
464	47812	55009
465	47912	54904
466	48017	54804
467	48117	54697
468	48224	54599
469	48325	54494
470	48426	54389
471	48532	54290
472	48630	54182
473	48732	54078
474	48833	53974
475	48935	53869
476	49042	53771
477	49146	53670
478	49250	53568
479	49351	53464
480	49457	53364
481	49561	53263
482	49665	53161
483	49767	53057
484	49868	52953
485	49971	52850
486	50073	52746
487	50176	52643
488	50281	52543
489	50384	52441
490	50492	52343
491	50598	52244
492	50703	52143
493	50807	52042
494	50914	51943
495	51018	51841
496	51121	51738
497	51223	51634
498	51328	51534
499	51430	51430
500	51530	51324
501	51635	51224
502	51735	51118
503	51840	51017
504	51945	50916
505	52043	50809
506	52146	50706
507	52247	50602
508	52345	50494
509	52445	50389
510	52548	50285
511	52653	50185
512	52759	50085
513	52857	49978
514	52955	49871
515	53062	49771
516	53166	49670
517	53268	49566
518	53364	49457
519	53464	49351
520	53568	49250
521	53669	49145
522	53770	49041
523	53877	48942
524	53981	48840
525	54088	48741
526	54194	48641
527	54298	48539
528	54403	48438
529	54506	48336
530	54608	48232
531	54716	48134
532	54820	48032
533	54922	47928
534	55020	47821
535	55128	47723
536	55234	47622
537	55334	47517
538	55435	47413
539	55540	47312
540	55642	47208
541	55748	47108
542	55854	47008
543	55954	46902
544	56055	46798
545	56156	46693
546	56263	46595
547	56364	46490
548	56466	46386
549	56564	46279
550	56665	46175
551	56771	46075
552	56873	45971
553	56975	45868
554	57077	45764
555	57179	45661
556	57278	45555
557	57381	45452
