iter	Passed	Remaining
173	18186	41912
174	18291	41809
175	18396	41705
176	18493	41584
177	18588	41459
178	18694	41357
179	18797	41250
180	18899	41140
181	19000	41028
182	19106	40927
183	19203	40807
184	19292	40670
185	19378	40528
186	19479	40416
187	19577	40300
188	19684	40203
189	19785	40091
190	19888	39984
191	19982	39861
192	20082	39749
193	20183	39638
194	20285	39529
195	20384	39416
196	20477	39292
197	20567	39162
198	20672	39059
199	20774	38953
200	20879	38850
201	20978	38738
202	21080	38630
203	21182	38522
204	21280	38409
205	21378	38293
206	21478	38184
207	21566	38051
208	21664	37939
209	21768	37836
210	21867	37723
211	21969	37618
212	22073	37514
213	22181	37418
214	22282	37311
215	22388	37211
216	22487	37099
217	22586	36988
218	22684	36875
219	22783	36765
220	22877	36644
221	22975	36533
222	23076	36425
223	23174	36314
224	23260	36182
225	23358	36070
226	23463	35970
227	23562	35860
228	23666	35758
229	23761	35642
230	23863	35536
231	23965	35432
232	24064	35322
233	24162	35210
234	24263	35104
235	24361	34993
236	24456	34878
237	24558	34774
238	24656	34664
239	24758	34558
240	24854	34446
241	24953	34336
242	25051	34226
243	25149	34116
244	25242	33999
245	25349	33902
246	25446	33791
247	25543	33680
248	25642	33572
249	25743	33466
250	25845	33362
251	25943	33252
252	26041	33143
253	26149	33047
254	26256	32948
255	26353	32839
256	26451	32729
257	26552	32624
258	26650	32515
259	26757	32417
260	26856	32309
261	26961	32210
262	27059	32101
263	27158	31993
264	27261	31890
265	27357	31779
266	27455	31671
267	27557	31568
268	27644	31447
269	27746	31343
270	27845	31235
271	27940	31124
272	28038	31016
273	28136	30909
274	28236	30803
275	28335	30697
276	28432	30587
277	28526	30475
278	28621	30365
279	28717	30256
280	28817	30150
281	28905	30033
282	29004	29926
283	29094	29811
284	29196	29708
285	29294	29601
286	29391	29494
287	29495	29392
288	29603	29296
289	29705	29193
290	29800	29083
291	29902	28980
292	30001	28875
293	30100	28769
294	30194	28659
295	30294	28554
296	30399	28454
297	30496	28347
298	30593	28240
299	30690	28133
300	30780	28019
301	30877	27912
302	30975	27806
303	31073	27700
304	31168	27591
305	31267	27486
306	31358	27374
307	31456	27268
308	31556	27165
309	31657	27062
310	31757	26957
311	31857	26854
312	31959	26752
313	32057	26646
314	32144	26531
315	32242	26426
316	32338	26319
317	32439	26217
318	32542	26115
319	32640	26010
320	32743	25909
321	32844	25806
322	32941	25700
323	33040	25596
324	33138	25491
325	33235	25385
326	33345	25289
327	33444	25185
328	33546	25083
329	33640	24975
330	33743	24874
331	33847	24773
332	33944	24668
333	34047	24567
334	34141	24459
335	34246	24359
336	34345	24256
337	34446	24153
338	34542	24047
339	34643	23944
340	34741	23840
341	34840	23736
342	34936	23630
343	35043	23532
344	35141	23427
345	35243	23325
346	35349	23226
347	35449	23123
348	35545	23018
349	35643	22913
350	35743	22810
351	35845	22709
352	35937	22601
353	36034	22496
354	36126	22388
355	36233	22289
356	36331	22185
357	36431	22082
358	36530	21979
359	36628	21875
360	36723	21769
361	36821	21665
362	36920	21562
363	37017	21457
364	37115	21354
365	37220	21254
366	37317	21149
367	37421	21049
368	37522	20947
369	37618	20842
370	37705	20733
371	37794	20624
372	37896	20522
373	37994	20419
374	38096	20317
375	38193	20214
376	38295	20112
377	38387	20006
378	38480	19900
379	38587	19801
380	38683	19696
381	38782	19594
382	38877	19489
383	38979	19388
384	39081	19287
385	39179	19183
386	39273	19078
387	39369	18974
388	39471	18873
389	39569	18770
390	39667	18667
391	39768	18565
392	39868	18463
393	39966	18360
394	40070	18260
395	40171	18158
396	40267	18054
397	40365	17951
398	40464	17848
