iter	Passed	Remaining
142	5311	16045
143	5349	16010
144	5384	15967
145	5421	15929
146	5456	15887
147	5492	15847
148	5529	15810
149	5566	15771
150	5602	15731
151	5637	15687
152	5674	15652
153	5711	15612
154	5747	15574
155	5784	15535
156	5822	15502
157	5859	15465
158	5898	15432
159	5937	15399
160	5974	15362
161	6012	15327
162	6049	15291
163	6084	15249
164	6122	15214
165	6159	15176
166	6197	15140
167	6232	15099
168	6268	15059
169	6304	15018
170	6340	14979
171	6376	14939
172	6413	14903
173	6448	14861
174	6485	14823
175	6523	14788
176	6559	14749
177	6596	14712
178	6632	14671
179	6669	14636
180	6706	14598
181	6744	14563
182	6782	14527
183	6821	14496
184	6861	14465
185	6897	14426
186	6936	14391
187	6974	14356
188	7013	14323
189	7051	14287
190	7087	14249
191	7123	14210
192	7161	14175
193	7200	14140
194	7236	14102
195	7272	14062
196	7308	14023
197	7346	13988
198	7383	13950
199	7420	13912
200	7457	13876
201	7495	13839
202	7533	13805
203	7571	13769
204	7608	13732
205	7644	13693
206	7680	13654
207	7717	13617
208	7754	13579
209	7791	13541
210	7829	13507
211	7866	13469
212	7902	13430
213	7937	13390
214	7974	13352
215	8011	13315
216	8048	13278
217	8085	13240
218	8122	13203
219	8158	13164
220	8194	13126
221	8230	13087
222	8267	13049
223	8305	13013
224	8341	12975
225	8377	12936
226	8413	12897
227	8450	12861
228	8487	12823
229	8523	12784
230	8559	12746
231	8595	12708
232	8633	12672
233	8671	12636
234	8709	12600
235	8746	12564
236	8782	12524
237	8819	12487
238	8859	12455
239	8896	12417
240	8933	12380
241	8970	12343
242	9006	12304
243	9044	12269
244	9082	12233
245	9121	12199
246	9158	12162
247	9196	12125
248	9232	12088
249	9270	12051
250	9309	12016
251	9345	11978
252	9384	11943
253	9422	11907
254	9459	11870
255	9497	11835
256	9534	11798
257	9572	11761
258	9608	11723
259	9647	11688
260	9686	11653
261	9721	11614
262	9757	11575
263	9796	11540
264	9836	11506
265	9873	11469
266	9911	11433
267	9950	11398
268	9989	11363
269	10026	11326
270	10063	11288
271	10099	11250
272	10140	11217
273	10178	11181
274	10216	11145
275	10250	11104
276	10286	11065
277	10323	11028
278	10361	10992
279	10397	10954
280	10434	10917
281	10473	10882
282	10511	10845
283	10549	10809
284	10586	10772
285	10621	10733
286	10658	10695
287	10694	10656
288	10731	10620
289	10768	10582
290	10806	10546
291	10844	10510
292	10885	10477
293	10920	10437
294	10959	10402
295	10995	10364
296	11032	10327
297	11070	10290
298	11107	10252
299	11142	10214
300	11181	10178
301	11221	10143
302	11259	10107
303	11294	10068
304	11333	10032
305	11370	9995
306	11409	9959
307	11445	9921
308	11481	9884
309	11517	9845
310	11553	9807
311	11589	9769
312	11626	9732
313	11663	9694
314	11698	9655
315	11735	9619
316	11772	9581
317	11809	9543
318	11850	9509
319	11886	9471
320	11922	9434
321	11959	9396
322	11995	9359
323	12034	9323
324	12071	9285
325	12109	9249
326	12146	9212
327	12185	9176
328	12223	9139
329	12259	9102
330	12298	9066
331	12335	9028
332	12373	8992
333	12409	8953
334	12446	8917
335	12483	8879
336	12520	8842
337	12556	8804
338	12593	8766
339	12631	8730
340	12669	8693
341	12706	8656
342	12742	8619
343	12778	8580
344	12816	8544
345	12854	8507
346	12892	8471
347	12931	8435
348	12969	8398
349	13004	8360
350	13042	8323
351	13078	8285
352	13117	8249
353	13155	8212
354	13193	8176
355	13231	8139
356	13267	8101
357	13305	8065
358	13342	8027
359	13380	7991
360	13418	7954
361	13454	7916
362	13492	7880
363	13529	7842
364	13567	7805
365	13606	7769
366	13644	7733
367	13681	7695
368	13717	7657
369	13754	7620
370	13788	7582
371	13823	7543
372	13858	7504
373	13893	7467
374	13930	7429
375	13969	7393
376	14006	7355
377	14043	7318
378	14080	7281
379	14115	7243
380	14151	7205
381	14188	7168
382	14224	7130
383	14262	7094
384	14298	7056
385	14337	7020
386	14372	6982
387	14409	6944
388	14447	6908
389	14485	6871
390	14522	6834
391	14560	6797
392	14599	6761
393	14636	6723
394	14673	6686
395	14710	6649
396	14748	6612
397	14787	6576
398	14823	6538
399	14858	6500
400	14896	6463
