iter	Logloss
0	0.6380686535
1	0.5793108361
2	0.5254978852
3	0.4800793016
4	0.4382968859
5	0.3992136431
6	0.3605296766
7	0.3277248541
8	0.2948846149
9	0.268653286
10	0.2442525954
11	0.2204386996
12	0.1976701866
13	0.1778996698
14	0.1610000472
15	0.1444576085
16	0.1310541264
17	0.1173814316
18	0.1059903454
19	0.09511461367
20	0.08583418454
21	0.07698044119
22	0.06887640971
23	0.06166614843
24	0.05518912707
25	0.04938135092
26	0.04419500284
27	0.03994291418
28	0.03577782753
29	0.03205274643
30	0.02871738317
31	0.02576913131
32	0.02310603863
33	0.02073247561
34	0.01861395394
35	0.01672745613
36	0.01505029079
37	0.01355682831
38	0.01221906366
39	0.01100789351
40	0.00992107373
41	0.008962336226
42	0.008102296868
43	0.007417595891
44	0.006715950243
45	0.006077122335
46	0.005512443149
47	0.005000149729
48	0.004536267029
49	0.004122152618
50	0.003763173355
51	0.003426161421
52	0.00312341672
53	0.002857379814
54	0.002617012975
55	0.002396883672
56	0.002193197737
57	0.002013128536
58	0.001846263764
59	0.001698421199
60	0.001560970133
61	0.001436229695
62	0.001330218919
63	0.001230259024
64	0.001148297217
65	0.00107555135
66	0.0009998764269
67	0.000931191301
68	0.0008681818564
69	0.0008150221288
70	0.0007614983832
71	0.0007091871348
72	0.0006633272288
73	0.0006172594844
74	0.0005786897406
75	0.0005398223215
76	0.0005093262207
77	0.0004780325566
78	0.0004439530293
79	0.000420971559
80	0.0003961536162
81	0.0003739239592
82	0.00035069948
83	0.0003337953562
84	0.0003157153565
85	0.0002987071366
86	0.0002826691125
87	0.0002664029933
88	0.0002535969033
89	0.0002400495263
90	0.0002286170489
91	0.0002184626683
92	0.0002090648601
93	0.0001983441073
94	0.0001878802159
95	0.0001776822614
96	0.0001686480466
97	0.0001610627921
98	0.0001542629469
99	0.0001479717026
100	0.0001413176167
101	0.0001376855565
102	0.000133243213
103	0.00012867856
104	0.0001232797756
105	0.0001179336319
106	0.00011331847
107	0.0001092050624
108	0.0001046078484
109	0.0001001273091
110	9.539873656e-05
111	9.207892056e-05
112	8.94358268e-05
113	8.627063356e-05
114	8.408796708e-05
115	8.14441745e-05
116	7.870080594e-05
117	7.647323871e-05
118	7.470429425e-05
119	7.263517554e-05
120	7.066032983e-05
121	6.954418884e-05
122	6.823016964e-05
123	6.618481489e-05
124	6.385856509e-05
125	6.249763717e-05
126	6.055973551e-05
127	5.932035187e-05
128	5.840760879e-05
129	5.743374197e-05
130	5.655524058e-05
131	5.473909991e-05
132	5.358771767e-05
133	5.292169873e-05
134	5.173838353e-05
135	5.042768589e-05
136	4.910638669e-05
137	4.737743804e-05
138	4.580273178e-05
139	4.430450098e-05
140	4.347001578e-05
141	4.287711535e-05
142	4.160563511e-05
143	4.047414684e-05
144	3.94540524e-05
145	3.832374061e-05
146	3.765532006e-05
147	3.680408553e-05
148	3.593956256e-05
149	3.481586292e-05
150	3.354828584e-05
151	3.284925697e-05
152	3.263046091e-05
153	3.168769776e-05
154	3.075952558e-05
155	2.995574379e-05
156	2.896525369e-05
157	2.822934491e-05
158	2.769612861e-05
