iter	Passed	Remaining
416	2924	4089
417	2931	4081
418	2938	4074
419	2945	4067
420	2952	4060
421	2959	4052
422	2965	4045
423	2972	4038
424	2979	4031
425	2986	4024
426	2993	4017
427	3000	4010
428	3007	4003
429	3014	3995
430	3022	3990
431	3029	3983
432	3036	3976
433	3043	3969
434	3050	3962
435	3057	3955
436	3067	3951
437	3074	3945
438	3084	3941
439	3091	3934
440	3097	3926
441	3104	3919
442	3111	3912
443	3118	3904
444	3125	3897
445	3132	3890
446	3138	3883
447	3145	3875
448	3152	3868
449	3158	3860
450	3165	3853
451	3172	3846
452	3179	3839
453	3186	3832
454	3193	3824
455	3200	3817
456	3206	3810
457	3213	3803
458	3220	3795
459	3227	3789
460	3234	3781
461	3241	3774
462	3248	3767
463	3255	3760
464	3261	3752
465	3268	3745
466	3275	3738
467	3282	3731
468	3289	3724
469	3296	3716
470	3303	3710
471	3310	3703
472	3317	3696
473	3324	3688
474	3331	3682
475	3338	3675
476	3345	3668
477	3352	3661
478	3360	3654
479	3366	3647
480	3373	3640
481	3380	3632
482	3387	3625
483	3394	3618
484	3400	3611
485	3406	3602
486	3413	3595
487	3419	3587
488	3425	3579
489	3432	3572
490	3439	3565
491	3445	3557
492	3452	3550
493	3458	3542
494	3465	3535
495	3472	3528
496	3478	3520
497	3484	3512
498	3491	3505
499	3498	3498
500	3505	3491
501	3511	3483
502	3518	3476
503	3525	3469
504	3531	3461
505	3537	3453
506	3544	3446
507	3551	3439
508	3556	3431
509	3563	3423
510	3570	3416
511	3577	3409
512	3584	3402
513	3590	3394
514	3597	3387
515	3604	3380
516	3610	3373
517	3617	3365
518	3623	3358
519	3629	3350
520	3636	3343
521	3643	3336
522	3649	3328
523	3655	3320
524	3662	3313
525	3668	3305
526	3674	3297
527	3680	3290
528	3687	3283
529	3694	3275
530	3700	3268
531	3707	3261
532	3714	3254
533	3720	3246
534	3727	3240
535	3734	3232
536	3741	3225
537	3747	3218
538	3754	3211
539	3761	3204
540	3768	3197
541	3774	3189
542	3780	3181
543	3787	3174
544	3794	3167
545	3800	3160
546	3807	3152
547	3813	3145
548	3819	3138
549	3826	3130
550	3833	3123
551	3839	3116
552	3846	3108
553	3852	3101
554	3859	3094
555	3865	3087
556	3872	3079
557	3878	3072
558	3885	3065
559	3892	3058
560	3899	3051
561	3906	3044
562	3912	3037
563	3919	3029
564	3926	3022
565	3932	3015
566	3938	3007
567	3944	3000
568	3951	2993
569	3958	2986
570	3965	2978
571	3971	2971
572	3978	2964
573	3985	2957
574	3991	2950
575	3998	2943
576	4004	2935
577	4011	2928
578	4018	2921
579	4025	2914
580	4032	2907
581	4038	2900
582	4045	2893
583	4052	2886
584	4059	2879
585	4065	2872
586	4072	2865
587	4079	2858
588	4087	2851
589	4094	2845
590	4101	2838
591	4108	2831
592	4118	2826
593	4127	2821
594	4134	2814
595	4142	2807
596	4149	2800
597	4156	2794
598	4163	2787
599	4170	2780
600	4177	2773
601	4184	2766
602	4192	2759
603	4199	2753
604	4206	2746
605	4212	2739
606	4220	2732
607	4226	2725
608	4234	2718
609	4240	2711
610	4247	2704
611	4254	2697
612	4261	2690
613	4268	2683
614	4274	2676
615	4282	2669
616	4289	2662
617	4295	2655
618	4302	2648
619	4309	2641
620	4316	2634
621	4323	2627
622	4330	2620
623	4337	2613
624	4344	2606
625	4351	2599
626	4358	2592
627	4364	2585
628	4371	2578
629	4378	2571
630	4385	2564
631	4392	2557
632	4399	2550
633	4406	2543
634	4413	2536
635	4420	2529
636	4427	2523
637	4434	2516
638	4441	2509
639	4448	2502
640	4455	2495
641	4463	2488
642	4470	2482
643	4477	2475
644	4484	2468
645	4491	2461
646	4498	2454
647	4505	2447
648	4511	2440
649	4519	2433
650	4525	2426
651	4533	2419
652	4540	2412
653	4546	2405
654	4553	2398
655	4560	2391
656	4567	2384
657	4574	2377
658	4581	2370
659	4588	2363
