iter	Passed	Remaining
401	17501	10970
402	17545	10927
403	17591	10885
404	17637	10843
405	17683	10801
406	17722	10755
407	17768	10713
408	17814	10671
409	17859	10628
410	17904	10585
411	17950	10543
412	17990	10498
413	18030	10452
414	18076	10410
415	18118	10365
416	18165	10324
417	18211	10282
418	18251	10236
419	18295	10192
420	18341	10150
421	18385	10107
422	18432	10065
423	18477	10023
424	18522	9980
425	18569	9938
426	18609	9893
427	18648	9846
428	18691	9802
429	18730	9757
430	18773	9713
431	18817	9670
432	18863	9627
433	18905	9583
434	18953	9542
435	18994	9497
436	19036	9452
437	19082	9410
438	19127	9367
439	19172	9324
440	19214	9280
441	19258	9237
442	19303	9194
443	19348	9151
444	19394	9109
445	19442	9067
446	19487	9024
447	19532	8981
448	19579	8939
449	19619	8894
450	19661	8849
451	19705	8806
452	19749	8763
453	19796	8720
454	19839	8677
455	19885	8634
456	19931	8592
457	19977	8549
458	20022	8506
459	20067	8463
460	20114	8421
461	20161	8378
462	20208	8336
463	20252	8293
464	20292	8247
465	20331	8202
466	20373	8158
467	20417	8114
468	20462	8071
469	20505	8027
470	20550	7984
471	20596	7941
472	20640	7898
473	20679	7853
474	20722	7809
475	20767	7765
476	20812	7722
477	20860	7680
478	20900	7635
479	20948	7593
480	20998	7552
481	21037	7507
482	21077	7462
483	21120	7418
484	21166	7375
485	21211	7332
486	21257	7289
487	21304	7246
488	21348	7203
489	21392	7160
490	21439	7117
491	21484	7074
492	21529	7030
493	21576	6988
494	21622	6945
495	21661	6900
496	21708	6857
497	21751	6813
498	21796	6770
499	21843	6727
500	21885	6683
501	21930	6640
502	21977	6597
503	22023	6554
504	22070	6511
505	22110	6467
506	22156	6424
507	22196	6379
508	22241	6335
509	22287	6292
510	22332	6249
511	22376	6206
512	22421	6162
513	22466	6119
514	22506	6074
515	22548	6030
516	22595	5987
517	22635	5942
518	22679	5899
519	22724	5855
520	22765	5811
521	22805	5766
522	22849	5723
523	22893	5679
524	22940	5636
525	22987	5593
526	23032	5550
527	23074	5506
528	23116	5462
529	23163	5419
530	23210	5376
531	23254	5332
532	23299	5289
533	23344	5245
534	23389	5202
535	23435	5159
536	23479	5115
537	23522	5071
538	23568	5028
539	23617	4985
540	23665	4942
541	23712	4900
542	23753	4855
543	23800	4812
544	23849	4769
545	23892	4725
546	23939	4682
547	23980	4638
548	24026	4595
549	24074	4552
550	24120	4508
551	24166	4465
552	24207	4421
553	24253	4377
554	24300	4334
555	24348	4291
556	24394	4248
557	24441	4204
558	24486	4161
559	24527	4117
560	24566	4072
561	24613	4029
562	24658	3985
563	24703	3942
564	24748	3898
565	24794	3855
566	24841	3811
567	24885	3767
568	24925	3723
569	24977	3680
570	25016	3636
571	25056	3591
572	25095	3547
573	25135	3503
574	25176	3459
575	25218	3415
576	25265	3371
577	25310	3327
578	25355	3284
579	25402	3241
580	25448	3197
581	25495	3154
582	25539	3110
583	25583	3066
584	25623	3022
585	25663	2977
586	25704	2933
587	25751	2890
588	25798	2846
589	25844	2803
590	25890	2759
591	25936	2716
592	25982	2672
593	26029	2629
594	26075	2585
595	26120	2541
596	26168	2498
597	26212	2454
598	26254	2410
599	26298	2366
600	26343	2323
601	26388	2279
602	26427	2235
603	26473	2191
604	26513	2147
605	26558	2103
606	26605	2060
607	26649	2016
608	26689	1972
609	26734	1928
610	26778	1884
611	26824	1840
612	26874	1797
613	26918	1753
614	26965	1710
615	27010	1666
616	27050	1622
617	27097	1578
618	27142	1534
619	27188	1490
620	27232	1447
621	27272	1403
622	27317	1359
623	27363	1315
624	27402	1271
625	27447	1227
626	27492	1183
627	27537	1140
628	27582	1096
629	27622	1052
630	27667	1008
631	27712	964
632	27758	920
633	27802	877
634	27848	833
635	27894	789
636	27933	745
637	27978	701
638	28024	657
639	28065	613
640	28111	570
641	28156	526
642	28200	482
643	28246	438
644	28289	394
645	28328	350
