iter	Logloss
190	5.398071745e-07
191	5.241369636e-07
192	5.145742739e-07
193	5.205565807e-07
194	5.210795963e-07
195	5.183327386e-07
196	5.277006309e-07
197	5.483892261e-07
198	5.419474395e-07
199	4.871314391e-07
200	4.871313959e-07
201	4.871313959e-07
202	4.871313527e-07
203	5.08942559e-07
204	5.479268093e-07
205	4.981609394e-07
206	4.98160853e-07
207	4.981609826e-07
208	5.008966967e-07
209	4.993577549e-07
210	4.959853862e-07
211	4.866311426e-07
212	4.903265034e-07
213	5.148593431e-07
214	4.840575292e-07
215	5.277806663e-07
216	4.805641357e-07
217	4.646076462e-07
218	4.757630088e-07
219	4.918679503e-07
220	4.738173683e-07
221	4.784887023e-07
222	4.785683921e-07
223	4.582354856e-07
224	4.635317691e-07
225	4.635317259e-07
226	4.635317691e-07
227	4.770365339e-07
228	4.642323482e-07
229	4.588401778e-07
230	4.999531608e-07
231	4.540447523e-07
232	4.622087456e-07
233	4.534500375e-07
234	4.681126152e-07
235	4.686063464e-07
236	4.757469845e-07
237	4.798575096e-07
238	4.457139072e-07
239	4.485439533e-07
240	4.435256987e-07
241	4.486451961e-07
242	4.593993022e-07
243	4.29346918e-07
244	4.427698766e-07
245	4.893862501e-07
246	4.63133536e-07
247	4.456646248e-07
248	4.527753305e-07
249	4.469069218e-07
250	4.4320884e-07
251	4.244478309e-07
252	4.441982893e-07
253	4.604508189e-07
254	4.324630267e-07
255	4.302758549e-07
256	4.302757685e-07
257	4.266643736e-07
